Opportunity ID,Business Account,Status,Stage,Estimated amount,Amount received,Difference,Class ID,Class,Programme financé
534,C00408,Won,Won,1725.0,0.0,-1725.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
533,C00407,Won,Won,130.0,0.0,-130.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
532,C00407,Won,Won,400.0,0.0,-400.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
531,C00406,Won,Won,2530.0,0.0,-2530.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
530,C00406,Won,Won,2727.0,0.0,-2727.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
529,C00393,Won,Won,318.0,0.0,-318.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
528,C00011,Won,Won,226.0,0.0,-226.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
527,C00011,Won,Won,242.0,0.0,-242.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
526,C00384,Won,Won,1747.0,0.0,-1747.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
525,C00384,Won,Won,1000.0,0.0,-1000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
524,C00386,Won,Won,809.0,0.0,-809.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
523,C00386,Won,Won,1277.0,0.0,-1277.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
522,C00385,Won,Won,1531.0,0.0,-1531.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
521,C00378,Won,Won,1500.0,0.0,-1500.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
520,C00670,Won,Won,370.0,0.0,-370.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
519,C00670,Won,Won,443.0,0.0,-443.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
518,C00670,Won,Won,700.0,0.0,-700.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
517,C00670,Won,Won,400.0,0.0,-400.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
516,C00670,Won,Won,348.0,0.0,-348.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
515,C00670,Won,Won,300.0,0.0,-300.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
514,C00372,Won,Won,2713.0,0.0,-2713.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
513,C00485,Won,Won,2679.0,0.0,-2679.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
512,C00485,Won,Won,3557.0,0.0,-3557.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
511,C00423,Won,Won,2085.0,0.0,-2085.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
510,C00423,Won,Won,2085.0,0.0,-2085.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
509,C00423,Won,Won,6000.0,0.0,-6000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
508,C00338,Won,Won,3000.0,0.0,-3000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
507,C00338,Won,Won,3250.0,0.0,-3250.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
506,C00366,Won,Won,2750.0,0.0,-2750.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
505,C00366,Won,Won,2750.0,0.0,-2750.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
504,C00366,Won,Won,1895.39,0.0,-1895.39,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
503,C00365,Won,Won,500.0,0.0,-500.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
502,C00359,Won,Won,3714.0,0.0,-3714.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
501,C00359,Won,Won,4019.0,0.0,-4019.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
500,C00358,Won,Won,1440.0,0.0,-1440.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
499,C00357,Won,Won,1438.0,0.0,-1438.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
498,C00357,Won,Won,1747.0,0.0,-1747.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
497,C00355,Won,Won,678.0,0.0,-678.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
496,C00355,Won,Won,683.0,0.0,-683.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
495,C00349,Won,Won,1000.0,0.0,-1000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
494,C00349,Won,Won,1026.0,0.0,-1026.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
493,C00340,Won,Won,15318.0,0.0,-15318.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
492,C00340,Won,Won,20000.0,0.0,-20000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
491,C00336,Won,Won,610.0,0.0,-610.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
490,C00336,Won,Won,319.0,0.0,-319.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
489,C00290,Won,Won,20000.0,0.0,-20000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
488,C00290,Won,Won,20000.0,0.0,-20000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
487,C00289,Won,Won,559.0,0.0,-559.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
486,C00289,Won,Won,537.0,0.0,-537.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
485,C00287,Won,Won,3599.0,0.0,-3599.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
484,C00287,Won,Won,4783.0,0.0,-4783.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
483,C00283,Won,Won,1368.0,0.0,-1368.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
482,C00283,Won,Won,1368.0,0.0,-1368.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
481,C00280,Won,Won,2000.0,0.0,-2000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
480,C00273,Won,Won,2551.0,0.0,-2551.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
479,C00273,Won,Won,3689.0,0.0,-3689.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
478,C00252,Won,Won,25.0,0.0,-25.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
477,C00593,Won,Won,140.0,0.0,-140.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
476,C00593,Won,Won,191.0,0.0,-191.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
475,C00603,Won,Won,11.0,0.0,-11.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
474,C00245,Won,Won,300.0,0.0,-300.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
473,C00245,Won,Won,650.0,0.0,-650.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
472,C00234,Won,Won,2000.0,0.0,-2000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
471,C00234,Won,Won,2500.0,0.0,-2500.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
470,C00230,Won,Won,1000.0,0.0,-1000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
469,C00230,Won,Won,800.0,0.0,-800.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
468,C00226,Won,Won,2103.0,0.0,-2103.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
467,C00226,Won,Won,4600.0,0.0,-4600.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
466,C00225,Won,Won,1000.0,0.0,-1000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
465,C00224,Won,Won,24887.0,0.0,-24887.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
464,C00224,Won,Won,34709.0,0.0,-34709.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
463,C00217,Won,Won,20000.0,0.0,-20000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
462,C00217,Won,Won,27000.0,0.0,-27000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
461,C00207,Won,Won,1000.0,0.0,-1000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
460,C00201,Won,Won,5560.0,0.0,-5560.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
459,C00201,Won,Won,4000.0,0.0,-4000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
458,C00185,Won,Won,2462.0,0.0,-2462.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
457,C00183,Won,Won,3000.0,0.0,-3000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
456,C00182,Won,Won,9500.0,0.0,-9500.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
455,C00182,Won,Won,10500.0,0.0,-10500.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
454,C00142,Won,Won,2031.0,0.0,-2031.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
453,C00142,Won,Won,2015.0,0.0,-2015.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
452,C00149,Won,Won,680.0,0.0,-680.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
451,C00301,Won,Won,3000.0,0.0,-3000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
450,C00301,Won,Won,3000.0,0.0,-3000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
449,C00132,Won,Won,14000.0,0.0,-14000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
448,C00132,Won,Won,11000.0,0.0,-11000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
447,C00586,Won,Won,10000.0,0.0,-10000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
446,C00130,Won,Won,3000.0,0.0,-3000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
445,C00130,Won,Won,20000.0,0.0,-20000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
444,C00128,Won,Won,5000.0,0.0,-5000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
443,C00128,Won,Won,14500.0,0.0,-14500.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
442,C00721,Won,Won,3000.0,0.0,-3000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
441,C00124,Won,Won,211.0,0.0,-211.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
440,C00124,Won,Won,200.0,0.0,-200.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
439,C00109,Won,Won,600.0,0.0,-600.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
438,C00119,Won,Won,2162.49,0.0,-2162.49,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
437,C00106,Won,Won,5000.0,0.0,-5000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
436,C00106,Won,Won,5000.0,0.0,-5000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
435,C00102,Won,Won,1740.0,0.0,-1740.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
434,C00099,Won,Won,6000.0,0.0,-6000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
433,C00099,Won,Won,8000.0,0.0,-8000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
432,C00098,Won,Won,5000.0,0.0,-5000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
431,C00098,Won,Won,3000.0,0.0,-3000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
430,C00097,Won,Won,184.0,0.0,-184.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
429,C00207,Won,Won,5000.0,0.0,-5000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
428,C00094,Won,Won,8000.0,0.0,-8000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
427,C00094,Won,Won,8000.0,0.0,-8000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
426,C00092,Won,Won,5628.0,0.0,-5628.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
425,C00092,Won,Won,4474.0,0.0,-4474.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
424,C00090,Won,Won,85.0,0.0,-85.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
423,C00089,Won,Won,1650.0,0.0,-1650.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
422,C00089,Won,Won,2000.0,0.0,-2000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
421,C00086,Won,Won,4000.0,0.0,-4000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
420,C00083,Won,Won,10000.0,0.0,-10000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
419,C00083,Won,Won,8000.0,0.0,-8000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
418,C00076,Won,Won,6825.0,0.0,-6825.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
417,C00076,Won,Won,3240.0,0.0,-3240.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
416,C00075,Won,Won,11513.0,0.0,-11513.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
415,C00075,Won,Won,16421.0,0.0,-16421.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
414,C00068,Won,Won,914.0,0.0,-914.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
413,C00065,Won,Won,78.0,0.0,-78.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
412,C00065,Won,Won,1490.0,0.0,-1490.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
411,C00061,Won,Won,972.0,0.0,-972.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
410,C00061,Won,Won,1002.0,0.0,-1002.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
409,C00057,Won,Won,1402.0,0.0,-1402.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
408,C00057,Won,Won,1851.0,0.0,-1851.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
407,C00303,Won,Won,2000.0,0.0,-2000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
406,C00047,Won,Won,5000.0,0.0,-5000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
405,C00047,Won,Won,5918.0,0.0,-5918.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
404,C00045,Won,Won,1281.0,0.0,-1281.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
403,C00045,Won,Won,1240.0,0.0,-1240.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
402,C00043,Won,Won,270.0,0.0,-270.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
401,C00041,Won,Won,4000.0,0.0,-4000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
400,C00041,Won,Won,3800.0,0.0,-3800.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
399,C00038,Won,Won,852.0,0.0,-852.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
398,C00038,Won,Won,876.0,0.0,-876.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
397,C00037,Won,Won,256.0,0.0,-256.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
396,C00037,Won,Won,612.0,0.0,-612.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
395,C00034,Won,Won,7500.0,0.0,-7500.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
394,C00034,Won,Won,8000.0,0.0,-8000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
393,C00029,Won,Won,4000.0,0.0,-4000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
392,C00029,Won,Won,3500.0,0.0,-3500.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
391,C00018,Won,Won,1000.0,0.0,-1000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
390,C00015,Won,Won,3000.0,0.0,-3000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
389,C00015,Won,Won,3000.0,0.0,-3000.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
388,C00011,Won,Won,3629.0,0.0,-3629.0,PPRIV TA,Private partnership - Apprenticeship tax,Non fléché
387,C00732,Won,Won,12000.0,0.0,-12000.0,PPRIV EVNT,Private partnership - Event,Non fléché
386,C00729,Won,Won,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché
385,C00721,Won,Won,72000.0,0.0,-72000.0,PPRIV EVNT,Private partnership - Event,Non fléché
384,C00721,Won,Won,48000.0,0.0,-48000.0,PPRIV EVNT,Private partnership - Event,Non fléché
383,C00721,Won,Won,60000.0,0.0,-60000.0,PPRIV EVNT,Private partnership - Event,Non fléché
382,C00717,Won,Won,5000.0,0.0,-5000.0,PPRIV EVNT,Private partnership - Event,Non fléché
381,C00710,Won,Won,5000.0,0.0,-5000.0,PPRIV EVNT,Private partnership - Event,Non fléché
380,C00709,Won,Won,18000.0,0.0,-18000.0,PPRIV EVNT,Private partnership - Event,Non fléché
379,C00704,Won,Won,10000.0,0.0,-10000.0,PPRIV EVNT,Private partnership - Event,Non fléché
378,C00704,Won,Won,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché
377,C00704,Won,Won,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché
376,C00694,Won,Won,12000.0,0.0,-12000.0,PPRIV EVNT,Private partnership - Event,Non fléché
375,C00694,Won,Won,10000.0,0.0,-10000.0,PPRIV EVNT,Private partnership - Event,Non fléché
374,C00694,Won,Won,12000.0,0.0,-12000.0,PPRIV EVNT,Private partnership - Event,Non fléché
373,C00694,Won,Won,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché
372,C00683,Won,Won,50000.0,0.0,-50000.0,PPRIV EVNT,Private partnership - Event,Non fléché
371,C00683,Won,Won,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché
370,C00680,Won,Won,10000.0,0.0,-10000.0,PPRIV EVNT,Private partnership - Event,Non fléché
369,C00680,Won,Won,12000.0,0.0,-12000.0,PPRIV EVNT,Private partnership - Event,Non fléché
368,C00680,Won,Won,10000.0,0.0,-10000.0,PPRIV EVNT,Private partnership - Event,Non fléché
367,C00680,Won,Won,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché
366,C00680,Won,Won,12000.0,0.0,-12000.0,PPRIV EVNT,Private partnership - Event,Non fléché
365,C00674,Won,Won,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché
364,C00672,Won,Won,12000.0,0.0,-12000.0,PPRIV EVNT,Private partnership - Event,Non fléché
363,C00672,Won,Won,12000.0,0.0,-12000.0,PPRIV EVNT,Private partnership - Event,Non fléché
362,C00672,Won,Won,12000.0,0.0,-12000.0,PPRIV EVNT,Private partnership - Event,Non fléché
361,C01128,Won,Won,4000.0,0.0,-4000.0,PPRIV EVNT,Private partnership - Event,Non fléché
360,C00665,Won,Won,52020.0,0.0,-52020.0,PPRIV EVNT,Private partnership - Event,Non fléché
359,C00665,Won,Won,10000.0,0.0,-10000.0,PPRIV EVNT,Private partnership - Event,Non fléché
358,C01128,Won,Won,4000.0,0.0,-4000.0,PPRIV EVNT,Private partnership - Event,Non fléché
357,C00665,Won,Won,52020.0,0.0,-52020.0,PPRIV EVNT,Private partnership - Event,Non fléché
356,C01128,Won,Won,5000.0,0.0,-5000.0,PPRIV EVNT,Private partnership - Event,Non fléché
355,C00654,Won,Won,5000.0,0.0,-5000.0,PPRIV EVNT,Private partnership - Event,Non fléché
354,C00012,Won,Won,3000.0,0.0,-3000.0,PPRIV EVNT,Private partnership - Event,Non fléché
353,C00012,Won,Won,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché
352,C00012,Won,Won,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché
351,C00640,Won,Won,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché
350,C00637,Won,Won,10000.0,0.0,-10000.0,PPRIV EVNT,Private partnership - Event,Non fléché
349,C00636,Won,Won,5000.0,0.0,-5000.0,PPRIV EVNT,Private partnership - Event,Non fléché
348,C00636,Won,Won,3500.0,0.0,-3500.0,PPRIV EVNT,Private partnership - Event,Non fléché
347,C00634,Won,Won,19980.0,0.0,-19980.0,PPRIV EVNT,Private partnership - Event,Non fléché
346,C00634,Won,Won,12000.0,0.0,-12000.0,PPRIV EVNT,Private partnership - Event,Non fléché
345,C00634,Won,Won,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché
344,C00633,Won,Won,10000.0,0.0,-10000.0,PPRIV EVNT,Private partnership - Event,Non fléché
343,C00625,Won,Won,5000.0,0.0,-5000.0,PPRIV EVNT,Private partnership - Event,Non fléché
342,C00625,Won,Won,5000.0,0.0,-5000.0,PPRIV EVNT,Private partnership - Event,Non fléché
341,C00625,Won,Won,5000.0,0.0,-5000.0,PPRIV EVNT,Private partnership - Event,Non fléché
340,C00625,Won,Won,5000.0,0.0,-5000.0,PPRIV EVNT,Private partnership - Event,Non fléché
339,C00621,Won,Won,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché
338,C00618,Won,Won,20000.0,0.0,-20000.0,PPRIV EVNT,Private partnership - Event,Non fléché
337,C00610,Won,Won,1000.0,0.0,-1000.0,PPRIV EVNT,Private partnership - Event,Non fléché
336,C00600,Won,Won,12000.0,0.0,-12000.0,PPRIV EVNT,Private partnership - Event,Non fléché
335,C00600,Won,Won,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché
334,C00600,Won,Won,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché
333,C00600,Won,Won,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché
332,C00600,Won,Won,10000.0,0.0,-10000.0,PPRIV EVNT,Private partnership - Event,Non fléché
331,C00600,Won,Won,10000.0,0.0,-10000.0,PPRIV EVNT,Private partnership - Event,Non fléché
330,C00600,Won,Won,50000.0,0.0,-50000.0,PPRIV EVNT,Private partnership - Event,Non fléché
329,C00590,Won,Won,5000.0,0.0,-5000.0,PPRIV EVNT,Private partnership - Event,Non fléché
328,C00590,Won,Won,5000.0,0.0,-5000.0,PPRIV EVNT,Private partnership - Event,Non fléché
327,C00590,Won,Won,5000.0,0.0,-5000.0,PPRIV EVNT,Private partnership - Event,Non fléché
326,C00586,Won,Won,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché
325,C00141,Won,Won,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché
324,C00581,Won,Won,5000.0,0.0,-5000.0,PPRIV EVNT,Private partnership - Event,Non fléché
323,C00564,Won,Won,5000.0,0.0,-5000.0,PPRIV EVNT,Private partnership - Event,Non fléché
322,C00562,Won,Won,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché
321,C00561,Won,Won,2500.0,0.0,-2500.0,PPRIV EVNT,Private partnership - Event,Non fléché
320,C00372,Won,Won,5000.0,0.0,-5000.0,PPRIV EVNT,Private partnership - Event,Non fléché
319,C00372,Won,Won,5000.0,0.0,-5000.0,PPRIV EVNT,Private partnership - Event,Non fléché
318,C00372,Won,Won,5000.0,0.0,-5000.0,PPRIV EVNT,Private partnership - Event,Non fléché
317,C00543,Won,Won,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché
316,C00543,Won,Won,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché
315,C00539,Won,Won,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché
314,C00523,Won,Won,4980.0,0.0,-4980.0,PPRIV EVNT,Private partnership - Event,Non fléché
313,C00520,Won,Won,5000.0,0.0,-5000.0,PPRIV EVNT,Private partnership - Event,Non fléché
312,C00516,Won,Won,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché
311,C00510,Won,Won,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché
310,C00505,Won,Won,2500.0,0.0,-2500.0,PPRIV EVNT,Private partnership - Event,Non fléché
309,C00503,Won,Won,10000.0,0.0,-10000.0,PPRIV EVNT,Private partnership - Event,Non fléché
308,C00496,Won,Won,5000.0,0.0,-5000.0,PPRIV EVNT,Private partnership - Event,Non fléché
307,C00496,Won,Won,5000.0,0.0,-5000.0,PPRIV EVNT,Private partnership - Event,Non fléché
306,C00273,Won,Won,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché
305,C00273,Won,Won,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché
304,C00485,Won,Won,5000.0,0.0,-5000.0,PPRIV EVNT,Private partnership - Event,Non fléché
303,C00485,Won,Won,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché
302,C00485,Won,Won,12000.0,0.0,-12000.0,PPRIV EVNT,Private partnership - Event,Non fléché
301,C00371,Won,Won,10000.0,0.0,-10000.0,PPRIV EVNT,Private partnership - Event,Non fléché
300,C00370,Won,Won,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché
299,C00370,Won,Won,9000.0,0.0,-9000.0,PPRIV EVNT,Private partnership - Event,Non fléché
298,C00370,Won,Won,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché
297,C00370,Won,Won,5000.0,0.0,-5000.0,PPRIV EVNT,Private partnership - Event,Non fléché
296,C00370,Won,Won,12000.0,0.0,-12000.0,PPRIV EVNT,Private partnership - Event,Non fléché
295,C00370,Won,Won,10000.0,0.0,-10000.0,PPRIV EVNT,Private partnership - Event,Non fléché
294,C00370,Won,Won,12000.0,0.0,-12000.0,PPRIV EVNT,Private partnership - Event,Non fléché
293,C00452,Won,Won,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché
292,C00452,Won,Won,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché
291,C00451,Won,Won,10000.0,0.0,-10000.0,PPRIV EVNT,Private partnership - Event,Non fléché
290,C00451,Won,Won,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché
289,C00451,Won,Won,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché
288,C00451,Won,Won,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché
287,C00445,Won,Won,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché
286,C00436,Won,Won,30000.0,0.0,-30000.0,PPRIV EVNT,Private partnership - Event,Non fléché
285,C00123,Won,Won,2500.0,0.0,-2500.0,PPRIV EVNT,Private partnership - Event,Non fléché
284,C00123,Won,Won,2500.0,0.0,-2500.0,PPRIV EVNT,Private partnership - Event,Non fléché
283,C00429,Won,Won,6000.0,0.0,-6000.0,PPRIV EVNT,Private partnership - Event,Non fléché
282,C00419,Won,Won,5000.0,0.0,-5000.0,PPRIV EVNT,Private partnership - Event,Non fléché
281,C00407,Won,Won,4480.0,0.0,-4480.0,PPRIV EVNT,Private partnership - Event,Non fléché
280,C00398,Won,Won,5000.0,0.0,-5000.0,PPRIV EVNT,Private partnership - Event,Non fléché
