Customer,Opportunity ID,Date,Paid minus Estimated,Stage,Status,Programme financé,Class,Amount,Estimated amount,Activity sector,City,Parent Business Account
C00463,1839,2021-04-16,-400.0,Won,Won,Non fléché,Private partnership - Patronage,2500.0,2900.0,"HEALTH - SOCIAL - Social, Associations, Foundations",Non renseigné,
C00463,1839,2021-05-05,-2500.0,Won,Won,Non fléché,Private partnership - Patronage,400.0,2900.0,"HEALTH - SOCIAL - Social, Associations, Foundations",Non renseigné,
C00463,4305,2022-06-21,,,,,,1900.0,,"HEALTH - SOCIAL - Social, Associations, Foundations",Non renseigné,
C00463,4306,2022-05-24,,,,,,900.0,,"HEALTH - SOCIAL - Social, Associations, Foundations",Non renseigné,
C00463,5000,2022-12-08,0.0,Won,Won,Entrepreneurs dans la Ville,Private partnership - Patronage,3400.0,3400.0,"HEALTH - SOCIAL - Social, Associations, Foundations",Non renseigné,
C00463,5859,2023-07-09,0.0,Won,Won,Entrepreneurs dans la Ville,Private partnership - Patronage,1500.0,1500.0,"HEALTH - SOCIAL - Social, Associations, Foundations",Non renseigné,
C00463,5860,2023-07-09,0.0,Won,Won,Entrepreneurs dans la Ville,Private partnership - Patronage,1800.0,1800.0,"HEALTH - SOCIAL - Social, Associations, Foundations",Non renseigné,
C00463,5880,2023-07-25,,,,,,1000.0,,"HEALTH - SOCIAL - Social, Associations, Foundations",Non renseigné,
C00467,1707,2021-12-30,-60000.0,Won,New,"Sport, Job dans la Ville, L dans la Ville, Réussite dans la Ville",Public partnership,30000.0,90000.0,"PUBLIC SECTOR - Local authorities, Regions, Municipalities",Saint-Etienne,
C00467,2500,2021-12-30,0.0,Won,Won,Non fléché,Public partnership,30000.0,30000.0,"PUBLIC SECTOR - Local authorities, Regions, Municipalities",Saint-Etienne,
C00467,2500,2023-01-02,0.0,Won,Won,Non fléché,Public partnership,30000.0,30000.0,"PUBLIC SECTOR - Local authorities, Regions, Municipalities",Saint-Etienne,
C00472,1820,2021-09-17,0.0,Won,Won,"Sport, Job dans la Ville",Private partnership - Patronage,20000.0,20000.0,"COMMERCE - Retail, Other retail, Crafts",GONESSE,
C00472,2153,2021-05-31,0.0,Won,Won,,Private partnership - Apprenticeship tax,6000.0,6000.0,"COMMERCE - Retail, Other retail, Crafts",GONESSE,
C00472,2466,2022-02-18,-80000.0,Won,New,Job dans la Ville,Private partnership - Patronage,20000.0,100000.0,"COMMERCE - Retail, Other retail, Crafts",GONESSE,
C00472,3269,2022-02-18,0.0,Won,Won,,Private partnership - Event,10000.0,10000.0,"COMMERCE - Retail, Other retail, Crafts",GONESSE,
C00475,2933,2021-11-25,0.0,Won,Won,,Private partnership - Event,4000.0,4000.0,,Paris,
C00476,1610,2021-03-09,0.0,Won,Won,,Private partnership - Event,3000.0,3000.0,"BUSINESS ADMINISTRATION - Consulting, Audit, Accounting",VILLEURBANNE,
C00476,2535,2021-09-30,,,,,,6000.0,,"BUSINESS ADMINISTRATION - Consulting, Audit, Accounting",VILLEURBANNE,
C00476,2665,2022-04-07,0.0,Won,Won,,Private partnership - Event,8000.0,8000.0,"BUSINESS ADMINISTRATION - Consulting, Audit, Accounting",VILLEURBANNE,
C00476,3465,2022-08-26,0.0,Won,Won,,Private partnership - Event,3000.0,3000.0,"BUSINESS ADMINISTRATION - Consulting, Audit, Accounting",VILLEURBANNE,
C00476,3897,2022-08-26,0.0,Won,Won,,Private partnership - Event,6000.0,6000.0,"BUSINESS ADMINISTRATION - Consulting, Audit, Accounting",VILLEURBANNE,
C00476,4763,2023-09-14,0.0,Won,Won,,Private partnership - Event,8000.0,8000.0,"BUSINESS ADMINISTRATION - Consulting, Audit, Accounting",VILLEURBANNE,
C00476,5318,2023-05-04,0.0,Won,Won,,Private partnership - Event,3500.0,3500.0,"BUSINESS ADMINISTRATION - Consulting, Audit, Accounting",VILLEURBANNE,
C00477,2170,2021-06-17,0.0,Won,Won,,Private partnership - Apprenticeship tax,7662.43,7662.43,AGRI-FOOD - Food,PARIS,
C00477,2698,2021-11-11,0.0,Won,Won,Non fléché,Private partnership - Patronage,4300.0,4300.0,AGRI-FOOD - Food,PARIS,
C00477,4064,2022-06-07,0.0,Won,Won,Sport,Private partnership - Patronage,3500.0,3500.0,AGRI-FOOD - Food,PARIS,
C00477,4286,2022-06-29,0.0,Won,Won,Job dans la Ville,Private partnership - Apprenticeship tax,8376.48,8376.48,AGRI-FOOD - Food,PARIS,
C00479,2396,2022-12-27,,,,,,15000.0,,"HEALTH - SOCIAL - Social, Associations, Foundations",Non renseigné,
C00492,1407,2021-10-15,,,,,,3340.0,,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",SAINT ETIENNE,
C00492,1743,2021-04-15,0.0,Won,Won,,Private partnership - Event,3000.0,3000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",SAINT ETIENNE,
C00492,1826,2021-04-27,0.0,Won,Won,,Private partnership - Apprenticeship tax,2410.0,2410.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",SAINT ETIENNE,
C00493,99,2022-03-01,-5430.0,Won,Won,Entrepreneurs dans la Ville,Private partnership - Patronage,2715.0,8145.0,"HEALTH - SOCIAL - Social, Associations, Foundations",SAINT ETIENNE,
C00496,2734,2021-12-03,0.0,Won,Won,,Private partnership - Event,5000.0,5000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",ROUBAIX,
C00498,1436,2021-03-05,,,,,,300000.0,,"HEALTH - SOCIAL - Social, Associations, Foundations",PARIS,
C00498,1436,2021-03-11,,,,,,300000.0,,"HEALTH - SOCIAL - Social, Associations, Foundations",PARIS,
C00498,1436,2022-06-24,,,,,,100000.0,,"HEALTH - SOCIAL - Social, Associations, Foundations",PARIS,
C00498,1436,2023-01-27,,,,,,50000.0,,"HEALTH - SOCIAL - Social, Associations, Foundations",PARIS,
C00498,4714,2022-12-05,0.0,Won,Won,,Private partnership - Event,11000.0,11000.0,"HEALTH - SOCIAL - Social, Associations, Foundations",PARIS,
C00505,1476,2021-03-15,0.0,Won,Won,Job dans la Ville,Private partnership - Patronage,15000.0,15000.0,HEALTH - SOCIAL - Medical,LYON,
C00505,1744,2021-06-15,0.0,Won,Won,,Private partnership - Event,3000.0,3000.0,HEALTH - SOCIAL - Medical,LYON,
C00505,2178,2021-05-31,,,,,,575.57,,HEALTH - SOCIAL - Medical,LYON,
C00505,2199,2021-05-31,0.0,Won,Won,,Private partnership - Apprenticeship tax,1258.47,1258.47,HEALTH - SOCIAL - Medical,LYON,
C00505,2428,2022-02-15,,,,,,40000.0,,HEALTH - SOCIAL - Medical,LYON,
C00505,2667,2021-12-16,0.0,Won,Won,,Private partnership - Event,8000.0,8000.0,HEALTH - SOCIAL - Medical,LYON,
C00505,3577,2022-12-08,,,,,,12000.0,,HEALTH - SOCIAL - Medical,LYON,
C00505,3837,2022-05-16,,,,,,1950.0,,HEALTH - SOCIAL - Medical,LYON,
C00505,3838,2022-05-16,,,,,,915.13,,HEALTH - SOCIAL - Medical,LYON,
C00505,4770,2022-12-19,0.0,Won,Won,,Private partnership - Event,8000.0,8000.0,HEALTH - SOCIAL - Medical,LYON,
C00507,1692,2021-03-31,0.0,Won,Won,,Private partnership - Event,12000.0,12000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",PARIS,
C00507,5301,2023-02-28,0.0,Won,Won,,Private partnership - Event,7000.0,7000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",PARIS,
C00507,5311,2023-02-28,0.0,Won,Won,,Private partnership - Event,6000.0,6000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",PARIS,
C00508,1926,2021-05-21,0.0,Won,Won,,Private partnership - Apprenticeship tax,2000.0,2000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",PARIS,
C00508,3542,2022-03-24,0.0,Won,Won,Non fléché,Private partnership - Patronage,4000.0,4000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",PARIS,
C00508,4101,2022-05-31,0.0,Won,Won,Job dans la Ville,Private partnership - Apprenticeship tax,1247.05,1247.05,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",PARIS,
C00509,4097,2022-05-25,0.0,Won,Won,Job dans la Ville,Private partnership - Apprenticeship tax,41.42,41.42,"REAL ESTATE - Architecture, Real Estate",PARIS,
C00509,4130,2022-06-01,0.0,Won,Won,Job dans la Ville,Private partnership - Apprenticeship tax,102.16,102.16,"REAL ESTATE - Architecture, Real Estate",PARIS,
C00509,4131,2022-06-01,0.0,Won,Won,Job dans la Ville,Private partnership - Apprenticeship tax,298.39,298.39,"REAL ESTATE - Architecture, Real Estate",PARIS,
C00509,4132,2022-06-01,0.0,Won,Won,Job dans la Ville,Private partnership - Apprenticeship tax,731.39,731.39,"REAL ESTATE - Architecture, Real Estate",PARIS,
C00509,4133,2022-06-01,0.0,Won,Won,Job dans la Ville,Private partnership - Apprenticeship tax,499.44,499.44,"REAL ESTATE - Architecture, Real Estate",PARIS,
C00510,112,2021-01-27,0.0,Won,Won,Non fléché,Private partnership - Patronage,8254.91,8254.91,"INDUSTRIES - Fashion, Textiles, Leather, Clothing",PARIS,
C00510,1437,2021-12-03,-0.5,Won,Open,L dans la Ville,Private partnership - Patronage,227272.5,227273.0,"INDUSTRIES - Fashion, Textiles, Leather, Clothing",PARIS,
C00510,2152,2021-06-17,0.0,Won,Won,,Private partnership - Apprenticeship tax,4314.0,4314.0,"INDUSTRIES - Fashion, Textiles, Leather, Clothing",PARIS,
C00510,2639,2022-05-26,-416467.0,Won,New,L dans la Ville,Private partnership - Patronage,208333.0,624800.0,"INDUSTRIES - Fashion, Textiles, Leather, Clothing",PARIS,
C00510,2639,2023-04-04,-416467.0,Won,New,L dans la Ville,Private partnership - Patronage,208333.0,624800.0,"INDUSTRIES - Fashion, Textiles, Leather, Clothing",PARIS,
C00510,3609,2022-04-20,0.0,Won,Won,Non fléché,Private partnership - Patronage,2743.16,2743.16,"INDUSTRIES - Fashion, Textiles, Leather, Clothing",PARIS,
C00510,4329,2022-08-01,-5742.6,Won,Won,Job dans la Ville,Private partnership - Apprenticeship tax,4601.0,10343.6,"INDUSTRIES - Fashion, Textiles, Leather, Clothing",PARIS,
C00510,4329,2022-08-11,-4601.0,Won,Won,Job dans la Ville,Private partnership - Apprenticeship tax,5742.6,10343.6,"INDUSTRIES - Fashion, Textiles, Leather, Clothing",PARIS,
C00510,4790,2023-02-15,0.0,Won,Won,Non fléché,Private partnership - Patronage,5000.0,5000.0,"INDUSTRIES - Fashion, Textiles, Leather, Clothing",PARIS,
C00510,5198,2022-03-14,,,,,,4737.59,,"INDUSTRIES - Fashion, Textiles, Leather, Clothing",PARIS,
C00510,5198,2023-03-14,,,,,,4737.59,,"INDUSTRIES - Fashion, Textiles, Leather, Clothing",PARIS,
C00510,5488,2023-06-23,,,,,,1322.4,,"INDUSTRIES - Fashion, Textiles, Leather, Clothing",PARIS,
C00510,5683,2023-07-05,0.0,Won,Won,,Private partnership - Event,15000.0,15000.0,"INDUSTRIES - Fashion, Textiles, Leather, Clothing",PARIS,
C00514,3854,2023-04-24,,,,,,8816.58,,MAINTENANCE - HYGIENE - BEAUTY,PARIS,
C00515,2107,2021-06-01,0.0,Won,Won,,Private partnership - Apprenticeship tax,2500.0,2500.0,"BUSINESS ADMINISTRATION - Consulting, Audit, Accounting",PARIS,
C00515,4158,2022-06-01,0.0,Won,Won,Job dans la Ville,Private partnership - Apprenticeship tax,2000.0,2000.0,"BUSINESS ADMINISTRATION - Consulting, Audit, Accounting",PARIS,
C00515,5372,2023-02-21,,,,,,3500.0,,"BUSINESS ADMINISTRATION - Consulting, Audit, Accounting",PARIS,
C00516,1463,2021-12-07,0.0,Won,Won,L dans la Ville,Private partnership - Patronage,20000.0,20000.0,"MEDIA - ARTS - SPORTS - Sports, Infrastructure, Clubs",DÉCINES-CHARPIEU,
C00516,2627,2022-02-17,0.0,Won,Won,,Private partnership - Event,8000.0,8000.0,"MEDIA - ARTS - SPORTS - Sports, Infrastructure, Clubs",DÉCINES-CHARPIEU,
C00516,3375,2022-12-18,0.0,Won,Won,L dans la Ville,Private partnership - Patronage,20000.0,20000.0,"MEDIA - ARTS - SPORTS - Sports, Infrastructure, Clubs",DÉCINES-CHARPIEU,
C00516,4677,2022-12-18,0.0,Won,Won,,Private partnership - Event,8000.0,8000.0,"MEDIA - ARTS - SPORTS - Sports, Infrastructure, Clubs",DÉCINES-CHARPIEU,
C00523,2006,2021-05-28,0.0,Won,Won,,Private partnership - Apprenticeship tax,5000.0,5000.0,"COMPUTING - TELECOM - Video games, Internet, E-Commerce",COLOMBES,
C00523,4124,2022-05-31,0.0,Won,Won,Job dans la Ville,Private partnership - Apprenticeship tax,4000.0,4000.0,"COMPUTING - TELECOM - Video games, Internet, E-Commerce",COLOMBES,
C00524,1952,2022-02-01,0.0,Won,Won,Job dans la Ville,Private partnership - Patronage,1700.0,1700.0,COMPUTING - TELECOM - Networks,LYON,
C00530,2963,2021-06-23,0.0,Won,Won,Séjours et Camps,Private partnership - Patronage,10000.0,10000.0,"BUSINESS ADMINISTRATION - Consulting, Audit, Accounting",PARIS,
C00533,1523,2021-03-10,0.0,Won,Won,,Private partnership - Apprenticeship tax,90.33,90.33,"COMMUNICATION - Marketing, Advertising, Communication",LYON,
C00533,3437,2022-03-16,0.0,Won,Won,,Private partnership - Apprenticeship tax,85.62,85.62,"COMMUNICATION - Marketing, Advertising, Communication",LYON,
C00533,4663,2022-10-25,,,,,,4000.0,,"COMMUNICATION - Marketing, Advertising, Communication",LYON,
C00534,2518,2021-08-24,0.0,Won,Won,,Private partnership - Event,6000.0,6000.0,"MEDIA - ARTS - SPORTS - Sports, Infrastructure, Clubs",CHASSIEU,
C00534,2668,2022-04-11,0.0,Won,Won,,Private partnership - Event,8000.0,8000.0,"MEDIA - ARTS - SPORTS - Sports, Infrastructure, Clubs",CHASSIEU,
C00534,5027,2023-09-19,0.0,Won,Won,,Private partnership - Event,4000.0,4000.0,"MEDIA - ARTS - SPORTS - Sports, Infrastructure, Clubs",CHASSIEU,
C00543,1536,2021-03-12,0.0,Won,Won,,Private partnership - Apprenticeship tax,6248.0,6248.0,"TRANSPORT - Freight transport, logistics",SAINT OUEN CEDEX,
C00543,2582,2021-08-27,0.0,Won,Won,,Private partnership - Event,7000.0,7000.0,"TRANSPORT - Freight transport, logistics",SAINT OUEN CEDEX,
C00543,3784,2022-04-27,0.0,Won,Won,,Private partnership - Apprenticeship tax,5275.24,5275.24,"TRANSPORT - Freight transport, logistics",SAINT OUEN CEDEX,
C00546,2066,2021-06-09,0.0,Won,Won,,Private partnership - Apprenticeship tax,205.0,205.0,AGRI-FOOD - Food,LYON,
C00546,3931,2022-05-30,0.0,Won,Won,,Private partnership - Apprenticeship tax,260.0,260.0,AGRI-FOOD - Food,LYON,
C00548,2091,2021-05-31,0.0,Won,Won,,Private partnership - Apprenticeship tax,1000.0,1000.0,INDUSTRIES - Chemical industry,LYON,
C00548,4283,2022-06-20,0.0,Won,Won,Job dans la Ville,Private partnership - Apprenticeship tax,1000.0,1000.0,INDUSTRIES - Chemical industry,LYON,
C00552,2014,2021-05-20,0.0,Won,Won,,Private partnership - Apprenticeship tax,2929.0,2929.0,"MEDIA - ARTS - SPORTS - Arts, Culture, Leisure, Entertainment, Random Games",PARIS,
C00553,2335,2021-10-21,,,,,,10000.0,,,CAROMB,
C00562,5454,2023-08-09,0.0,Won,Won,,Private partnership - Event,7000.0,7000.0,COMPUTING - TELECOM - Networks,PARIS,
C00564,3599,2022-04-25,5000.0,Won,Won,,Private partnership - Event,10000.0,5000.0,INDUSTRIES - Maintenance,LAMBERSART,
C00564,5370,2023-04-06,0.0,Won,Won,,Private partnership - Event,6000.0,6000.0,INDUSTRIES - Maintenance,LAMBERSART,
C00565,2298,2021-05-20,0.0,Won,Won,,Private partnership - Apprenticeship tax,564.0,564.0,HOTEL - CATERING - TOURISM,PARIS,
C00566,5804,2023-07-07,0.0,Won,Won,,Private partnership - Event,15000.0,15000.0,"BUSINESS ADMINISTRATION - Consulting, Audit, Accounting",NEUILLY SUR SEINE,
C00567,2158,2021-05-26,0.0,Won,Won,,Private partnership - Apprenticeship tax,4000.0,4000.0,"BUSINESS ADMINISTRATION - Consulting, Audit, Accounting",LYON CEDEX 02,
C00567,2936,2021-11-29,0.0,Won,Won,,Private partnership - Event,4000.0,4000.0,"BUSINESS ADMINISTRATION - Consulting, Audit, Accounting",LYON CEDEX 02,
C00568,5421,2023-05-12,0.0,Won,Won,,Private partnership - Event,4000.0,4000.0,"BUSINESS ADMINISTRATION - Consulting, Audit, Accounting",NEUILLY SUR SEINE,
C00570,1745,2021-02-26,0.0,Won,Won,,Private partnership - Event,3000.0,3000.0,"COMMERCE - Retail, Other retail, Crafts",LIMONEST,
C00570,3441,2022-09-08,0.0,Won,Won,,Private partnership - Event,3000.0,3000.0,"COMMERCE - Retail, Other retail, Crafts",LIMONEST,
C00570,3629,2022-03-21,0.0,Won,Won,,Private partnership - Apprenticeship tax,55.0,55.0,"COMMERCE - Retail, Other retail, Crafts",LIMONEST,
C00571,2009,2021-05-26,0.0,Won,Won,,Private partnership - Apprenticeship tax,1500.0,1500.0,"INDUSTRIES - Metallurgy, Steel industry",AUBERVILLIERS,
C00571,3807,2022-05-23,,,,,,1500.0,,"INDUSTRIES - Metallurgy, Steel industry",AUBERVILLIERS,
C00572,123,2021-02-22,0.0,Won,Won,Séjours et Camps,Private partnership - Patronage,25000.0,25000.0,HEALTH - SOCIAL - Medical,PARIS,
C00572,1471,2021-02-22,0.0,Won,Won,Séjours et Camps,Private partnership - Patronage,15000.0,15000.0,HEALTH - SOCIAL - Medical,PARIS,
C00572,1531,2021-09-16,-25000.0,Won,Won,Séjours et Camps,Private partnership - Patronage,100000.0,125000.0,HEALTH - SOCIAL - Medical,PARIS,
C00572,1531,2022-08-10,-75000.0,Won,Won,Séjours et Camps,Private partnership - Patronage,50000.0,125000.0,HEALTH - SOCIAL - Medical,PARIS,
C00572,1531,2023-06-13,-100000.0,Won,Won,Séjours et Camps,Private partnership - Patronage,25000.0,125000.0,HEALTH - SOCIAL - Medical,PARIS,
C00572,5202,2023-06-13,,,,,,25000.0,,HEALTH - SOCIAL - Medical,PARIS,
C00573,1417,2021-07-07,-8000.0,Won,Won,L dans la Ville,Private partnership - Patronage,2000.0,10000.0,TRANSPORT - Passenger transport,PARIS CEDEX 12,
C00573,1417,2021-07-27,-2000.0,Won,Won,L dans la Ville,Private partnership - Patronage,8000.0,10000.0,TRANSPORT - Passenger transport,PARIS CEDEX 12,
C00573,2005,2021-06-03,0.0,Won,Won,,Private partnership - Apprenticeship tax,15000.0,15000.0,TRANSPORT - Passenger transport,PARIS CEDEX 12,
C00573,2465,2022-07-28,-30000.0,Won,New,L dans la Ville,Private partnership - Patronage,10000.0,40000.0,TRANSPORT - Passenger transport,PARIS CEDEX 12,
C00573,2465,2023-08-08,-26000.0,Won,New,L dans la Ville,Private partnership - Patronage,14000.0,40000.0,TRANSPORT - Passenger transport,PARIS CEDEX 12,
C00573,4061,2022-05-31,0.0,Won,Won,,Private partnership - Apprenticeship tax,20000.0,20000.0,TRANSPORT - Passenger transport,PARIS CEDEX 12,
C00573,4310,2022-07-12,0.0,Won,Won,L dans la Ville,Private partnership - Patronage,2000.0,2000.0,TRANSPORT - Passenger transport,PARIS CEDEX 12,
C00573,5106,2023-04-04,0.0,Won,Won,L dans la Ville,Private partnership - Patronage,1000.0,1000.0,TRANSPORT - Passenger transport,PARIS CEDEX 12,
C00574,1993,2021-05-31,0.0,Won,Won,,Private partnership - Apprenticeship tax,3584.81,3584.81,AGRI-FOOD - Food,PARIS,
C00578,1962,2021-05-25,0.0,Won,Won,,Private partnership - Apprenticeship tax,4555.0,4555.0,AGRI-FOOD - Food,PARIS,
C00578,2972,2021-12-09,,,,,,10000.0,,AGRI-FOOD - Food,PARIS,
C00578,3791,2022-09-08,,,,,,12000.0,,AGRI-FOOD - Food,PARIS,
C00578,3857,2022-05-10,0.0,Won,Won,Non fléché,Private partnership - Patronage,6164.0,6164.0,AGRI-FOOD - Food,PARIS,
C00578,3977,2022-05-20,0.0,Won,Won,,Private partnership - Apprenticeship tax,4900.0,4900.0,AGRI-FOOD - Food,PARIS,
C00578,4333,2023-01-19,0.0,Won,Won,,Private partnership - Event,10000.0,10000.0,AGRI-FOOD - Food,PARIS,
C00581,2679,2021-11-16,0.0,Won,Won,,Private partnership - Event,10000.0,10000.0,"COMMERCE - Retail, Other retail, Crafts",PARIS,
C00584,2019,2021-05-31,0.0,Won,Won,,Private partnership - Apprenticeship tax,4273.0,4273.0,"TRANSPORT - Freight transport, logistics",VAULX-MILIEU,
C00584,4140,2022-06-01,0.0,Won,Won,Job dans la Ville,Private partnership - Apprenticeship tax,3000.0,3000.0,"TRANSPORT - Freight transport, logistics",VAULX-MILIEU,
C00589,1056,2020-03-29,0.0,Won,Won,Non fléché,Private partnership - Event,3000.0,3000.0,"INDUSTRIES - Fashion, Textiles, Leather, Clothing",RILLIEUX LA PAPE,
C00589,1602,2021-03-01,0.0,Won,Won,,Private partnership - Event,3000.0,3000.0,"INDUSTRIES - Fashion, Textiles, Leather, Clothing",RILLIEUX LA PAPE,
C00589,1932,2021-07-22,0.0,Won,Won,,Campus - Event,500.0,500.0,"INDUSTRIES - Fashion, Textiles, Leather, Clothing",RILLIEUX LA PAPE,
C00590,1701,2021-02-11,0.0,Won,Won,,Private partnership - Event,3000.0,3000.0,AGRI-FOOD - Food,LA MADELEINE CEDEX,
C00590,2733,2021-10-29,0.0,Won,Won,,Private partnership - Event,5000.0,5000.0,AGRI-FOOD - Food,LA MADELEINE CEDEX,
C00590,3594,2022-04-19,0.0,Won,Won,,Private partnership - Event,5000.0,5000.0,AGRI-FOOD - Food,LA MADELEINE CEDEX,
C00590,3600,2022-04-20,20000.0,Won,Won,Entrepreneurs dans la Ville,Private partnership - Patronage,40000.0,20000.0,AGRI-FOOD - Food,LA MADELEINE CEDEX,
C00590,4435,2022-10-19,0.0,Won,Won,,Private partnership - Event,5000.0,5000.0,AGRI-FOOD - Food,LA MADELEINE CEDEX,
C00590,5369,2023-03-14,0.0,Won,Won,,Private partnership - Event,6000.0,6000.0,AGRI-FOOD - Food,LA MADELEINE CEDEX,
C00590,5930,2023-09-19,,,,,,20000.0,,AGRI-FOOD - Food,LA MADELEINE CEDEX,
C00591,1438,2021-11-11,-35000.0,Won,Won,Entrepreneurs dans la Ville,Private partnership - Patronage,15000.0,50000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",PARIS,
C00591,1438,2022-05-26,-35000.0,Won,Won,Entrepreneurs dans la Ville,Private partnership - Patronage,15000.0,50000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",PARIS,
C00591,1438,2023-01-18,-15000.0,Won,Won,Entrepreneurs dans la Ville,Private partnership - Patronage,35000.0,50000.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",PARIS,
C00591,3956,2022-05-20,0.0,Won,Won,,Private partnership - Apprenticeship tax,2279.0,2279.0,"INSURANCE - BANKING - Banking, Insurance, Finance, Investment funds",PARIS,
C00593,1999,2021-05-31,0.0,Won,Won,,Private partnership - Apprenticeship tax,138.23,138.23,,MONTROND LES BAINS,
